SFStudent,"With Santa Fe College’s student app it’s easier than ever to get access to your course schedule, notifications, personal information and other academic resources on a mobile device. Add Santa Fe events to your calendar, contact instructors, access online courses and more with our mobile app designed with you in mind.","[['information'], ['mobile'], ['instructors', 'contact'], ['course', 'schedule'], ['access', 'online']]","[['personal', 'notifications', 'resources', 'academic'], ['device', 'courses', 'app', 'resources', 'app', 'designed', 'mind'], ['access', 'calendar', 'events', 'calendar', 'contact'], ['access', 'notifications', 'get', 'access', 'course'], ['courses', 'instructors', 'ever', 'get', 'access']]"
Safe Santa Fe,"Safe Santa Fe is an essential tool to enhance your safety at SF College. The app will send you important safety alerts and provide instant access to campus safety resources. Safe Santa Fe is the official mobile safety app of SF College.

Safe Santa Fe benefits include:

- Safety notifications: Receive instant notifications and instructions from campus safety when on-campus emergencies occur.

- Emergency help: contact campus safety staff quickly for help in an emergency.

- Campus safety resources: access all important safety resources in one convenient app.

Download today and ensure that you’re prepared in the event of an emergency.","[['send'], ['contact', 'campus'], ['access', 'safety'], ['safety', 'resources'], ['instructions'], ['provide', 'instant']]","[['The', 'important', 'safety', 'app', ""'re"", 'prepared', 'event'], ['safety', 'help'], ['important', 'campus'], ['important', 'campus', 'safety', 'resources', 'access'], ['notifications', 'safety', 'instant', 'campus'], ['access', 'alerts', 'important', 'safety', 'alerts']]"
Philosophy Stickers: Socrates,"Philosophy Stickers: Socrates

Ready to find true virtue? Socrates is here to help you with his 15 different facial expressions! 

Stickers include:
- Smiling Socrates
- Frowning Socrates
- Angry Socrates
- Astonished Socrates
- Contemplating Socrates
- Heart Eyes Socrates
- Loudly Crying Socrates
- Mind-blown Socrates
- Persevering Socrates
- Sick Socrates
- Sleeping Socrates
- Tears of Joy Socrates
- Unamused Socrates
- Winking/Tongue Out Socrates
- Zipper-Mouth Socrates

Quick overview on installing and using Sticker packs and iMessage apps:
1. Tap the App Store icon next to the composing field in messages to see your most recently used iMessage apps.
2. To go browsing the App Store for iMessage apps, tap on the icon on the lower left corner, then tap Visit Store on the opened drawer.
3. You can browse the App Store for any sticker packs or iMessage apps on from this screen. Tap on the Sticker Pack or app that you want to install to your iMessage and tap on GET or the icon with pricing. Follow the next instructions and your installation should begin.
4. Tap OPEN once the installation is complete, and your new Sticker Pack or app is ready to use!

If you can't find your iMessage sticker pack or app after installing, scroll to the left on the app bar when you tap the App Store icon next to the composing field and tap the More icon. On the top right corner, tap edit and scroll down until you find the desired sticker pack or app and turn it on from the right hand-side button.

This sticker pack was created at St. John's College by a student.","[['desired', 'find'], ['sticker'], ['want', 'install'], ['app', 'left'], ['apps', 'iMessage'], ['field'], ['tap', 'icon']]","[['sticker', 'scroll'], ['app', 'find', 'iMessage', 'pack'], ['app', 'iMessage'], ['bar', 'scroll', 'app', 'turn', 'right'], ['screen', 'packs'], ['messages', 'composing', 'tap', 'More'], ['apps', 'More', 'iMessage', 'apps', 'tap']]"
Visit Santa Fe,"This is the official app for SantaFe.com. Providing Santa Fe with the most current interactive platform for events, music, arts, business, dining and lifestyle. Your site for all things Santa Fe. With this app you can find, filter, and get directions to all of the best restaurants, hotspots, and businesses Santa Fe has to offer.","[['filter', 'get'], ['restaurants'], ['arts', 'music'], ['platform', 'events']]","[['directions', 'find'], ['hotspots', 'directions', 'businesses', 'best'], ['events', 'business'], ['music', 'interactive']]"
Santa Fé,"Aplicación del León del fútbol colombiano

¡Creada por hinchas para hinchas!

Esta versión NO OFICIAL de la aplicación del Independiente Santa Fe, te permitirá encontrar de manera rápida, ágil y sin rodeos, toda la información que necesitas del primer campeón de Colombia

Comparte a través de tus redes sociales, el orgullo de ser hincha de Santafecito, utilizando la etiqueta #lafuerzadeunpueblo

En esta aplicación podrás encontrar:

• Noticias cortas y concretas sobre el presente del club
• Resultados actualizados en tiempo real.
• Estadísticas y tablas de posiciones de todos los torneos en los que el club se encuentra participando.
• Calendarios con la información actualizada sobre los partidos que el club esté por enfrentar, en todos los torneos en los que se encuentre participando.
• Información minuto a minuto de los partidos del club, con actualizaciones sobre todo lo que va aconteciendo en el campo, ¡EN TIEMPO REAL!
• Información actualizada sobre el plantel profesional del club (posición, lugar y fecha de nacimiento, estatura, peso, etc). ¡Conoce y ten a la mano la lista de jugadores e ídolos que lo hacen grande!
• Acceso directo a las redes sociales oficiales del club, donde podrás interactuar con otros hinchas como tu.","[['redes', 'sociales'], ['rodeos', 'toda'], ['gil', 'sin'], ['hinchas', 'para'], ['otros', 'hinchas'], ['e', 'dolos'], ['que', 'partidos'], ['el', 'que'], ['se'], ['primer', 'del'], ['del', 'presente'], ['club', 'donde'], ['club', 'con'], ['posici'], ['n'], ['lo', 'hacen'], ['todo', 'sobre'], ['concretas', 'sobre']]","[['oficiales', 'las'], ['sin', 'la'], ['rodeos', 'pida', 'r', 'pida', 'gil'], ['por'], ['como', 'con', 'hinchas', 'como', 'tu'], ['jugadores', 'que'], ['el', 'los'], ['club', 'los'], ['club', 'el', 'que', 'los'], ['necesitas', 'campe'], ['club', 'el', 'oficiales', 'del', 'club'], ['del', 'podr'], ['actualizaciones', 'del', 'podr', 'interactuar', 'con'], ['lugar', 'club', 'del', 'n'], ['necesitas', 'que', 'podr', 'aplicaci'], ['que', 'grande'], ['lo', 'actualizaciones'], ['el', 'cortas']]"
