Name,Package Name,Description,Rating,Rating Count
Go Scorps,com.repu.camarillo,"The official app of the Camarillo High School Scorpions!

Features Include:
• Coverage of all sports
• Full Season Schedules
• Team Rosters & Player Profiles
• In-Game scoring
• Box Scores
• Post-Game Video Highlights
• Photo & Video Galleries
• Breaking News
• Sport Specific Notifications
• Staff Directory
• Team Twitter, Instagram & Facebook Feeds",,
Kids Go To School - Teacher & Student Activities,com.ios2.backtoschool,"Do you love school activities? Then this is the game for you.

Go to school, have fun, and do some awesome activities in this back to school game.",,
