Name,Package Name,Description,Rating,Rating Count
Race Track Builder AR,com.SupaSerious.TrackAR,"Race Track Builder is a racing simulation game that let you design, race, and upgrade racing cars and your track to be the fastest.

Tons of racing cars collection is waiting for you to collect and upgrade! Experiment with your dream tracks to be the best track builder! 


- BUILD the awesome race track you can imagine with every track type, dirt, mud, asphalt, sand, or futuristic road and complete with jumps, boost, loops, and different types of obstacles

- RACE 50+ Awesome Race cars that suit in your custom tracks. Rally car, monster truck, post-apocalypse car, futuristic car, is waiting for you to collect!

- BLAST OFF of nitro boosters, fast loops, and raging jumps to stunt on your custom track

- COLLECT all race cars and compete in any track type you like

- UPGRADE of race cars to improve your speed!

- CHALLENGE the world in your custom track that you have made!

- SHARE your custom track and be the best track designer!",,
Golf TrackStat,com.golftrackstat.app,"Chip, Pitch, or Putt and the TrackStat app will measure for you how close each ball is to the hole. It will record the data and keep all the stats for you for every practice session. 
Send it to your coach, or share it with friends. Improve your short game based on quantitative measure of your practices.


- Payment for the Pro version will be charged to your iTunes account at confirmation of purchase.
- Your subscription will automatically renew unless auto-renew is turned off at least 24-hours before the end of the current subscription period.
- Your account will be charged for renewal within 24-hours prior to the end of the current subscription period. Automatic renewals will cost the same price you were originally charged for the subscription.
- You can manage your subscriptions and turn off auto-renewal by going to your Account Settings on the App Store after purchase.
- Read our  privacy policy for more information.
- Privacy Policy: https://www.iubenda.com/privacy-policy/50458157/legal
- Terms of Service: https://golftrackstat.com/terms.html",,
Pushups Master,papay0.Pushups-Master,"Pushups Master allows you to track your pushups day after day.
Pushups Master uses face detection to learn when you're doing a pushup and counts automatically for you!",,
Shazam,com.shazam.Shazam,"Shazam is one of the world’s most popular apps, used by more than 100 million people each month to identify music, get song lyrics, and now to discover the music that artists discover themselves.

""Shazam is an app that feels like magic"" --Techradar.com

Identify music instantly and share in the thrill of music discovery with the artists you love.
 
See what top artists like Drake, Bruno Mars, Justin Bieber, The Weeknd, Ed Sheeran, DJ Khaled and others are Shazaming.
 
• New discoveries from artists you’ve Shazamed appear automatically
• Follow new artists with a tap of a button and see what those artists are Shazaming
• Stay up-to-date about new singles, albums, and videos from the artists you follow

Think you can Beat Shazam? To find out, play along with the Shazam app while you watch the show!

KEY FEATURES
• Enjoy music lyrics and YouTube videos
• Preview songs and add them to Apple Music or Spotify playlists *
• Launch Pandora radio based on artists you discover *
• With Auto Shazam we'll keep finding tunes for you even when you leave the app

DISCOVER & BUY
• Stay in the loop with Shazam’s real time charts
• Quick links to Apple Music and the iTunes store
• Connect Apple Music or Spotify to play full tracks in Shazam
• Check out recommended tracks to discover new music
• Find out what’s popular in your town, your country and the world

CONNECT & SHARE 
• See what your friends are Shazaming when you connect your Facebook account
• Share your discoveries through Facebook, Twitter, WhatsApp and more...

SHAZAM FROM YOUR WATCH
• Launch Shazam on your Apple Watch to name that song in seconds, right from your wrist!
• See your past Shazams with a simple swipe up
• Use Handoff on Apple Watch and iPhone to buy the song on iTunes, watch videos, and much more

MORE THAN MEETS THE EYE
• Shazam visual recognition gets you more - tap the camera icon on iPhone to Shazam posters, magazines or books; anywhere where you see the Shazam camera logo
• Visual recognition also works as a QR code reader
• Buy tickets to see your favorite artists in concert

Use Shazam as much as you like – it’s unlimited. Don’t want the advertising? Upgrade to Shazam Encore

OTHER INFO
• Previewing and buying music requires the iTunes music store in your country
• Continued use of GPS running in the background can dramatically decrease battery life
• Facebook uses interest based advertising. More details: https://m.facebook.com/ads/ad_choices
• Some features are location, device and app version dependent
• Shazam may share collected location data for interest based advertising, allowing advertisers to infer interests and serve ads to users based on their activity and location over time.
• For more information on Shazam’s privacy practices, please read the Privacy Policy, available at http://www.shazam.com/terms#privacy_policy.

Any questions or feedback? Check out: https://support.shazam.com",4.5,2428963
