"RT @Matsamon: Trump: ""We’re going to have a little fun today. Thank you very much.”  He's meeting with the families of Santa Fe school shoo…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"RT @KyleKashuv: Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still playing b…"
"Everyone, please RT and vote for @rome_shubert17! He is a Santa Fe survivor who was shot in the head and is still p… https://t.co/OraHr6KKOw"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @PoliticsK12: KY's interim chief says that school resource officers can form relationships with students that adults can't. He sees SROs…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @PoliticsK12: KY's interim chief says that school resource officers can form relationships with students that adults can't. He sees SROs…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @amanbatheja: Last night, the Santa Fe school district's board held its first regular meeting since a school shooting killed 10 people.…"
KY's interim chief says that school resource officers can form relationships with students that adults can't. He se… https://t.co/Zm1JrMoZzx
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
News-Leader: Autopsies will determine whether any Santa Fe shooting victims were killed in cross fire… https://t.co/tSCrSxcFSZ
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
@Hinasil_ @electric_rose_ @trenityth3 @laylaoverby1110 @zozoledemon @Rawburtmartinez @AmarraJones_ @joshfcollins… https://t.co/5yycBcA87I
"RT @amanbatheja: Last night, the Santa Fe school district's board held its first regular meeting since a school shooting killed 10 people.…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @amanbatheja: Last night, the Santa Fe school district's board held its first regular meeting since a school shooting killed 10 people.…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
@TPUSA Great that you offered to have MSD students attend the conference for free.  I hope that you can offer the s… https://t.co/8z5KEAwQAH
"Last night, the Santa Fe school district's board held its first regular meeting since a school shooting killed 10 p… https://t.co/qdrizglP3g"
Santa Fe parents express frustrations over safety at first board meeting since school shooting… https://t.co/Cfm2cTCMbO
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"@TheRealSeanCrib @MuslimIQ Uh look I don't know that's not fascism, I mean I don't wish them harm, I actually thoug… https://t.co/RhAxCrLOFw"
RT @KHOU: Santa Fe parents express frustrations over safety at first board meeting since school shooting https://t.co/ACY4EXaw2n https://t.…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"The Santa Fe ISD school district is considering spending more than $300,000 to close off the part of the high schoo… https://t.co/3TuEUoNnRp"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @EvieBlad: Santa Fe school shooting survivors testified about proposed state gun bills yesterday. https://t.co/LiQCTFTunI
Santa Fe school shooting survivors testified about proposed state gun bills yesterday. https://t.co/LiQCTFTunI
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @curanp: Yesterday officer barnes was released from the hospital after being shot in the Santa Fe shooting and this is what he came home…
RT @abc13houston: Parents of Santa Fe shooting victims weigh in on campus safety plan https://t.co/O1LoEbx7Ig https://t.co/76bwAJxoHv
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
Santa Fe High School shooting victim's mom rails against guns in classroom   https://t.co/eKgHCgvvqq… https://t.co/PyJrsJbuoF
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
Parents of Santa Fe shooting victims weigh in on campus safety plan https://t.co/O1LoEbx7Ig https://t.co/76bwAJxoHv
@corleyrachel_ @Tiffani0728 You were not alone. I know many people who have been affected by the shooting in Santa… https://t.co/ge3HGnBhCA
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @DisavowTrump20: Florida high school student Emma Gonzalez has shown more moral courage than the GOP and the NRA put together.  RETWEET…
