RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
"RT @CameronJSamuels: Send Love. Spread Love.  Dedicated to victims of gun violence, I created an app that allows people to easily send “I l…"
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @TeamBettencourt: Good first step that shows leadership by @LtGovTX responding to Santa Fe ISD parent's request for enhanced school safe…
"Good first step that shows leadership by @LtGovTX responding to Santa Fe ISD parent's request for enhanced school safety by donating up to 10 metal detectors. My estimate is donation likely around $40,000 in cost if approved, not counting other sources. #santafestrong #txlege https://t.co/1yl7AYHxBI"
RT @HeyAlysser: #SantaFeStrong https://t.co/emFQdL3gJM
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @HeyAlysser: #SantaFeStrong https://t.co/emFQdL3gJM
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @MBiehl101: @KPRC2 As they should!!!!  Let SantaFe be the school that shows the rest of Texas and the country how this can be accomplish…
"RT @PollackHunter: Students of Santa Fe, I lost my sister in February cause of the reason you lost your friends. I know exactly what you’re…"
"@JJWatt On behalf of the Tisdale family I want to say thank you for paying for my mother in law, Cynthia Tisdale's funeral services.  She was taken away from us way too early.  We received the note as well!  You are truly amazing!  #santafestrong"
#sfhs #santafehighschool #santafe #santafestrong #tisdale #healing #dispatcherproblems #dispatcher #ptsd #schoolshooting #lostlives #10 #tenliveslost #neverthoughtidseetheday https://t.co/uy0uVLARIc
RT @HeyAlysser: #SantaFeStrong https://t.co/emFQdL3gJM
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
"RT @PollackHunter: Students of Santa Fe, I lost my sister in February cause of the reason you lost your friends. I know exactly what you’re…"
@KPRC2 As they should!!!!  Let SantaFe be the school that shows the rest of Texas and the country how this can be accomplished!!!!  #boutfingtime  #SantaFestrong
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
"RT @CameronJSamuels: Send Love. Spread Love.  Dedicated to victims of gun violence, I created an app that allows people to easily send “I l…"
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @HeyAlysser: #SantaFeStrong https://t.co/emFQdL3gJM
#SantaFeStrong https://t.co/emFQdL3gJM
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
Designer Kendra Scott raising money for Santa Fe victims with special necklace https://t.co/Fl0cvUmzHD #fundraiser #designerjewelry #santafestrong #victims #kendrascott #jewelrydesigner… https://t.co/zoToyxp531 https://t.co/Fl0cvUmzHD
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @KatherineABC13: Texas jeweler Kendra Scott designs special Santa Fe Strong necklace  https://t.co/W1BtnfIMtK @abc13houston @KendraScott…
"RT @abc13houston: We all know the strength of the Santa Fe community, but now you can show the world your Indian pride with your very own #…"
RT @KatherineABC13: Texas jeweler Kendra Scott designs special Santa Fe Strong necklace  https://t.co/W1BtnfIMtK @abc13houston @KendraScott…
RT @KatherineABC13: Texas jeweler Kendra Scott designs special Santa Fe Strong necklace  https://t.co/W1BtnfIMtK @abc13houston @KendraScott…
Texas jeweler Kendra Scott designs special Santa Fe Strong necklace  https://t.co/W1BtnfIMtK @abc13houston @KendraScott #SantaFeStrong #KendraScott
"RT @abc13houston: We all know the strength of the Santa Fe community, but now you can show the world your Indian pride with your very own #…"
"We all know the strength of the Santa Fe community, but now you can show the world your Indian pride with your very own #SantaFeStrong necklace, thanks to fashion and accessories @KendraScott.  https://t.co/3bk6IeW3f0"
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @abc13houston: .@KendraScott designs special #SantaFeStrong necklace: https://t.co/hVw2a9LjmV https://t.co/8eiRzuxWdr
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @abc13houston: .@KendraScott designs special #SantaFeStrong necklace: https://t.co/hVw2a9LjmV https://t.co/8eiRzuxWdr
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @abc13houston: .@KendraScott designs special #SantaFeStrong necklace: https://t.co/hVw2a9LjmV https://t.co/8eiRzuxWdr
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @AustinMayse: #SantaFeStrong July 15th https://t.co/7yZGfJmX5d
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
Designer Kendra Scott raising money for Santa Fe victims with special necklace https://t.co/Fl0cvUmzHD #fundraiser #designerjewelry #santafestrong #victims #kendrascott #jewelrydesigner… https://t.co/zoToyxp531
Designer Kendra Scott raising money for Santa Fe victims with special necklace https://t.co/Fl0cvU4YQ5 #fundraiser #designerjewelry #santafestrong #victims #kendrascott #jewelrydesigner… https://t.co/UTmixJmwaU
Designer Kendra Scott raising money for Santa Fe victims with special necklace https://t.co/Fl0cvU4YQ5 #fundraiser #designerjewelry #santafestrong #victims #kendrascott #jewelrydesigner… https://t.co/SXEKTLWvDZ
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
RT @ChuckCallesto: Join our campaign in support of .@AndrewPollackFL and his quest to Make Our Schools Safe Again.  Together we can make ch…
