#LoveToSantaFe from Indiana. Beautiful sign to say we remember and we care. #SantaFeStrong #SantaFeHighSchool… https://t.co/JoELsxAbqn
#LoveToSantaFe from New Jersey. We remember and we care. #SantaFeStrong #SantaFeHighSchool… https://t.co/cM4NPbryie
RT @kharyp: These Are The Victims Of The #SantaFeHighSchoolShooting. Let us remember them: Sabika Sheikh Ann Perkins Angelique Ramirez Shan…
"RT @RogersforHD57: I'm a gun owner, and I stand with Moms Demand Action for Gun Sense in America @MomsDemand. Many of the regulations they…"
"RT @RogersforHD57: I'm a gun owner, and I stand with Moms Demand Action for Gun Sense in America @MomsDemand. Many of the regulations they…"
"RT @RogersforHD57: I'm a gun owner, and I stand with Moms Demand Action for Gun Sense in America @MomsDemand. Many of the regulations they…"
"RT @RogersforHD57: I'm a gun owner, and I stand with Moms Demand Action for Gun Sense in America @MomsDemand. Many of the regulations they…"
"RT @RogersforHD57: I'm a gun owner, and I stand with Moms Demand Action for Gun Sense in America @MomsDemand. Many of the regulations they…"
RT @kharyp: These Are The Victims Of The #SantaFeHighSchoolShooting. Let us remember them: Sabika Sheikh Ann Perkins Angelique Ramirez Shan…
RT @kharyp: These Are The Victims Of The #SantaFeHighSchoolShooting. Let us remember them: Sabika Sheikh Ann Perkins Angelique Ramirez Shan…
RT @kharyp: These Are The Victims Of The #SantaFeHighSchoolShooting. Let us remember them: Sabika Sheikh Ann Perkins Angelique Ramirez Shan…
RT @kharyp: These Are The Victims Of The #SantaFeHighSchoolShooting. Let us remember them: Sabika Sheikh Ann Perkins Angelique Ramirez Shan…
RT @kharyp: These Are The Victims Of The #SantaFeHighSchoolShooting. Let us remember them: Sabika Sheikh Ann Perkins Angelique Ramirez Shan…
RT @kharyp: These Are The Victims Of The #SantaFeHighSchoolShooting. Let us remember them: Sabika Sheikh Ann Perkins Angelique Ramirez Shan…
"@mmfa ""it's not like he is doing this to the people of Idaho or Texas""???   Hey, @foxandfriends, tell that to the f… https://t.co/bjYFLEkrzE"
RT @kharyp: These Are The Victims Of The #SantaFeHighSchoolShooting. Let us remember them: Sabika Sheikh Ann Perkins Angelique Ramirez Shan…
RT @kharyp: These Are The Victims Of The #SantaFeHighSchoolShooting. Let us remember them: Sabika Sheikh Ann Perkins Angelique Ramirez Shan…
"@CNN ""We don't want crime in our country.""   Really, @realDonaldTrump?   Then why aren't you doing anything about m… https://t.co/Gd2XU9HBya"
"RT @RogersforHD57: I'm a gun owner, and I stand with Moms Demand Action for Gun Sense in America @MomsDemand. Many of the regulations they…"
Why haven't you heard those effected by #santafehighschoolshooting responding as in #Florida? Watch this story by… https://t.co/cDdu1a0Lrb
"RT @schotts: #gunsense crowd after mass killings always calls for universal background checks, assault weapon ban, magazine limits, ammo li…"
"RT @schotts: #gunsense crowd after mass killings always calls for universal background checks, assault weapon ban, magazine limits, ammo li…"
RT @kharyp: These Are The Victims Of The #SantaFeHighSchoolShooting. Let us remember them: Sabika Sheikh Ann Perkins Angelique Ramirez Shan…
RT @larryelder: Excellent question...  #SantaFeHighSchoolShooting https://t.co/tDLXVL5TlN
"RT @RogersforHD57: I'm a gun owner, and I stand with Moms Demand Action for Gun Sense in America @MomsDemand. Many of the regulations they…"
