Police: Missouri man died in shooting outside NE Kansas school https://t.co/Bi6Yli3taz https://t.co/dQrv163SLO,StJosephPost
Victims identified in shooting outside Kansas City area school https://t.co/TfowBi38ha,NewsTribune
