RT @AndrewPollackFL: I reached out to @harleydavidson multiple times asking them to organize a motorcycle ride to raise money for the famil…
RT @AndrewPollackFL: I reached out to @harleydavidson multiple times asking them to organize a motorcycle ride to raise money for the famil…
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
Jeweler Kendra Scott unveils special fundraising necklace designed with Santa Fe High School staff https://t.co/HTKYoJxwdu via @houstonchron
RT @KVUE: Lt. Gov. @DanPatrick donates metal detectors to Santa Fe ISD following #SantaFe shooting: https://t.co/Y6DCQPjyuw #Texas
"RT @ttocs35: The media is likely to quickly move on from the story, just like it did with the Santa Fe High School shooting, because it doe…"
"@shannonrwatts @davidhogg111 @GiffordsCourage @fred_guttenberg @Alyssa_Milano -  Please watch Rhonda Hart's video. She's a #USArmy #veteran whose daughter Kimberly Vaughan was killed by a shooter at her school in Santa Fe, Texas. Her story - https://t.co/S3IAcy9Fu7 https://t.co/NhmrLCSnES"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @ttocs35: The media is likely to quickly move on from the story, just like it did with the Santa Fe High School shooting, because it doe…"
"The media is likely to quickly move on from the story, just like it did with the Santa Fe High School shooting, because it doesn’t fit the right narrative.  I think they already have! https://t.co/xP5RIA4ftZ"
Balloons released in Alvin for Santa Fe shooting victims: It was a special night on the Alvin High School football field Friday for a lot of reasons.   © copyright 2018 https://t.co/UGTSTZ4tvn https://t.co/AtSn0pgmYU
Balloons released in Alvin for Santa Fe shooting victims: It was a special night on the Alvin High School football field Friday for a lot of reasons.   © copyright 2018 https://t.co/OubMF6wbPn https://t.co/pXjdVQWm8Q
"RT @ChronJacob: Via @shelbywebb: Santa Fe shooting puts renewed spotlight on school design, as districts across the region contemplate chan…"
"RT @franklinleonard: “Trump has ordered flags lowered for previous mass shootings, including in May after the deaths of 10 people at Santa…"
"“Santa Fe. Parkland. Las Vegas. Great Mills High School. Sutherland Springs. Sandy Hook. Virginia Tech. The perpetrators of these shootings all share a common trait: a propensity for violence, threats, and anger toward women.”  https://t.co/vR6LwfjPk6"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @ChronJacob: Via @shelbywebb: Santa Fe shooting puts renewed spotlight on school design, as districts across the region contemplate chan…"
RT @SchwartzChron: Can architecture prevent school shootings? https://t.co/ispmkygX0B #hounews
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
Can architecture prevent school shootings? https://t.co/ispmkygX0B #hounews
RT @adamcbest: Texas Lt. Gov. Dan Patrick is donating “up to 10” metal detectors to Sante Fe school district. The TX GOP wants to “harden”…
RT @adamcbest: Texas Lt. Gov. Dan Patrick is donating “up to 10” metal detectors to Sante Fe school district. The TX GOP wants to “harden”…
"RT @Iddybud: Please take a few moments and listen to Rhonda Hart, a #USArmy #veteran whose daughter Kimberly Vaughan was killed by a shoote…"
RT @adamcbest: Texas Lt. Gov. Dan Patrick is donating “up to 10” metal detectors to Sante Fe school district. The TX GOP wants to “harden”…
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
RT @RamonRoblesJr: On the @MichaelBerrySho now: Officer John Barnes. The hero who helped stopped the shooting at Santa Fe High School. You…
RT @adamcbest: Texas Lt. Gov. Dan Patrick is donating “up to 10” metal detectors to Sante Fe school district. The TX GOP wants to “harden”…
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
RT @RamonRoblesJr: On the @MichaelBerrySho now: Officer John Barnes. The hero who helped stopped the shooting at Santa Fe High School. You…
Jeweler Kendra Scott unveils necklace for Santa Fe kids https://t.co/WWK2Fr5MVU
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
RT @JesseKellyDC: Hero of the Santa Fe high school shooting is on in 5 minutes. Gotta hear this guy. https://t.co/obpYdIlRDs
Jeweler Kendra Scott unveils special fundraising necklace designed with Santa Fe High School staff https://t.co/WQuHMtoOfT https://t.co/WkSlVJTFMf
Jeweler Kendra Scott unveils special fundraising necklace designed with Santa Fe High School staff https://t.co/Po1YlTyvdp
"Via @shelbywebb: Santa Fe shooting puts renewed spotlight on school design, as districts across the region contemplate changes to architecture and safety procedures. https://t.co/xWFTcZ327S"
RT @RamonRoblesJr: On the @MichaelBerrySho now: Officer John Barnes. The hero who helped stopped the shooting at Santa Fe High School. You…
May Texas high school shooting sparks renewed focus on designing safer schools  https://t.co/DDDR3fhC6l #security https://t.co/B0F5ry8i6Q
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
Proud of these student activists for getting involved. https://t.co/EHbN5ykOUK
RT @JesseKellyDC: Hero of the Santa Fe high school shooting is on in 5 minutes. Gotta hear this guy. https://t.co/obpYdIlRDs
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
Texas Lt. Gov. Dan Patrick and a private metal detector company will donate metal detectors to Santa Fe school district to tighten school security.  https://t.co/SiraIotP4D
Santa Fe Texas shooting sparks renewed focus on designing safer schools https://t.co/tyeVLnhH2a via @HoustonChron
RT @Towers_Go: Das ist interessant. Hier haben wir z.B. einen beim Santa-Fe-Shooting https://t.co/ZOkRyfpHp5
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
RT @RamonRoblesJr: On the @MichaelBerrySho now: Officer John Barnes. The hero who helped stopped the shooting at Santa Fe High School. You…
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @franklinleonard: “Trump has ordered flags lowered for previous mass shootings, including in May after the deaths of 10 people at Santa…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @Iddybud: Please take a few moments and listen to Rhonda Hart, a #USArmy #veteran whose daughter Kimberly Vaughan was killed by a shoote…"
RT @ChronJacob: Texas Lt. Gov. Dan Patrick offers to donate up to 10 metal detectors to Santa Fe ISD in wake of May school shooting. Distri…
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
RT @JesseKellyDC: Hero of the Santa Fe high school shooting is on in 5 minutes. Gotta hear this guy. https://t.co/obpYdIlRDs
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
RT @JesseKellyDC: Hero of the Santa Fe high school shooting is on in 5 minutes. Gotta hear this guy. https://t.co/obpYdIlRDs
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"“Santa Fe parents have asked for immediate action to secure the entrances to their schools and I want to make sure that if the Santa Fe ISD School Board wants to install metal detectors they can do so."" -Lt. Gov. Dan Patrick https://t.co/4Rryu1OMiK"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
"RT @markknoller: By my count, Pres Trump has issued 16 proclamations calling for flags to be lowered to half-staff, 5 of them in tribute to…"
