Name,Package Name,Description,Rating,Rating Count
Surfboard - Field Experience,com.36TInnovations.Surfboard.Teachers,"The Surfboard - Field Experience Edition makes it easy for Students to provide their Teachers with everything they need to complete their Field Experience requirements to receive their Degree.

Teachers can easily create a class for tracking and print an easy to use QR Code for linking to Students.

Students can complete the link by entering their information and scanning their Teachers' QR Code.

Teachers set the Field Experience location for the Students and the Students have an opportunity to accept or decline the event reporting at that location.

That's it! When the Students visit their Field Experience location, the Students State required Field Experience Report is automatically updated.

Teachers can check in on progress to help their Students stay on track!",4.5,20
Leeds City College Student,com.concept4.leeds,"The Leeds City College Student App provides students with a wide range of useful information, split into eight areas. These include: news, media from our video channels, events, contact information, local bus and train travel information and a series of useful links. 
 
Students can log in with their college accounts to see additional information, such as their individual timetable and attendance and links to the college Studentzone, Moodle and student email. There are also searchable maps of the campuses, both for traveling to college centres and finding rooms through the searchable database once you’ve arrived.",,
Safe Santa Fe,com.cutcom.apparmor.sfcollege,"Safe Santa Fe is an essential tool to enhance your safety at SF College. The app will send you important safety alerts and provide instant access to campus safety resources. Safe Santa Fe is the official mobile safety app of SF College.

Safe Santa Fe benefits include:

- Safety notifications: Receive instant notifications and instructions from campus safety when on-campus emergencies occur.

- Emergency help: contact campus safety staff quickly for help in an emergency.

- Campus safety resources: access all important safety resources in one convenient app.

Download today and ensure that you’re prepared in the event of an emergency.",,
SFStudent,com.SFStudent,"With Santa Fe College’s student app it’s easier than ever to get access to your course schedule, notifications, personal information and other academic resources on a mobile device. Add Santa Fe events to your calendar, contact instructors, access online courses and more with our mobile app designed with you in mind.",2.5,16
GCC Students App,uk.ac.glasgowclyde.gccstudentapp,Glasgow Clyde College Student App provides access to key information to students studying at Glasgow Clyde College.,,
Flyer Enterprises,com.flyerenterprises.flyentapp,"Stay informed with the Flyer Enterprises App.  Flyer Enterprises is the fourth largest student-run business in the nation, serving University of Dayton one flyer at a time!  9 divisions across UD’s campus: The Blend, The Blend Express, Heritage Coffeehouse, The Galley, The Chill, Stu’s, ArtStreet Cafe, The Jury Box, and FE Moving and Storage.  
 
Information
Utilize the app to locate divisions, find store hours, and see what’s new with FE.

Menu
Decide on your order before you arrive, with access to full menus for the various divisions.

Promotions
Learn about exciting promotions within FE and opportunities to engage.  Gain access to special discounts and free giveaways.

Rewards
Earn points with every purchase. Easily track your points and redeem for free food and products.",5.0,5
