Name,Package Name,Description,Rating,Rating Count
Holy Family Parish,com.mstogo.holyfamilyparish,"Welcome to the Holy Family Parish mobile app, created for our parish members and community members alike. We have included the essentials with our app, including our weekly bulletin, our mass times, directions, contact information and upcoming events. Be sure to turn on your notifications and we'll keep you posted on the latest news and updates to ensure you won't miss a thing. God bless!",,
Late to go to school 2,com.tygame.g30,"Oops, it's late for school again!
Wake up in the morning, found that school is late, you rushed to school, saw the teacher standing in the door, you have to find ways to avoid the teacher into school, come on!

Climb in from the dog hole? Turned in from the wall? Or go directly to open the door.
All you have to do is try your best to get into school and avoid being discovered by your teacher.",,
Baby Twins go School －Kids Care,com.russell.babytwinsgoschool,"It's hard work caring!Take care of the cutest baby twins to go shcool!
Today they mother can not take care of the two twins baby at the same time.so you can help her.
Help them prepare everything for school.
You'll get to wake them up, wash them, feed them and many more things.
It needs your special love and patience!then choose from many different outfits, such as dresses, hats, and prepare their school bag.
Wait for the school bus,don't miss it!",,
