Name,Package Name,Description,Rating,Rating Count
Gangster Vegas Crime - Open Wo,com.andctslas.deerhun4t,"Gangster Vegas Crime - Open World Game is great crime simulator game in which you can do many task and earn cash to unlock more advance weapons and ammo.The game play involves different shooting and killing plots, where you can kill criminals and mafia persons.A lot of interesting criminal missions are available in game, Enthralling game play: car theft and murder ordinary citizens! 
Features:
- Lots of ammunition and weapons 
- Amazing game play with lots of different hotspots of gangsters in Vegas!
- Many vehicles to drive
- Street shooting
- Destroyable objects
- Dynamic game play",,
Ganster - Mafia War 2018,com.elebah.sanandrea7s,"Extreme gang wars bring again and challenging world missions back to your cell devices. It is completely a wonderful third-person shooter mobile game with great and nice graphics and good gameplay. It’s a battle between city mafias and grand mafia lord.In this game become the leader gangster in the sin city of san andreas and complete your own mission by killing the all other gangs in this simulator game.Survive the people and take out the celebrities in this gangster war shooting field so that you become a grand gangster of this mission.
Features

• Unique shooting and nice racing
• Nice 3d Graphics with good controls
• Amazing third-person shooting
• Very nice use of guns to make top position
• Auto stealing and police firefighting
• Realistic physics And auto theft",,
Heart of Vegas – Slots Casino,com.productmadness.hovmobile,"Experience the thrill of REAL Vegas casino slot machines – for FREE! Heart of Vegas Slots invites you to play the world’s favorite Aristocrat slot games from the world’s best casinos. Play authentic Aristocrat slot machines, the most-popular land-based casino games in the world.

Heart of Vegas Slots brings you:
- Free bonus slots coins EVERY day!
- New free slot games added regularly! 
- Play slot games with huge Jackpots and exciting Wins! 
- Win thousands of FREE casino bonus coins with the Daily Wheel and Hourly Slots Bonuses! 

Play the hottest free online slot machines by Aristocrat!
* Experience LIGHTNING LINK™ with lightning-fast Jackpots, Free Games, and the Hold & Spin feature
* Come alive with AMC’s THE WALKING DEAD slot machine
* Play free BUFFALO SLOTS – one of the most-played slot games of all time
* Win at Mayan slots with SUN & MOON slot machine games
* Play MISS KITTY slots games – it’s the cat’s meow!
* Spice things up with MORE CHILLI slots
* Unearth Cleopatra’s slots fortunes in Ancient Egypt with the QUEEN OF THE NILE slot machine
* Feel the rush with Where’s the Gold

Plus - 50 LIONS, 50 DRAGONS, BIG RED SLOT MACHINE, MORE HEARTS, DOLPHIN TREASURE and so many more Vegas slots by Aristocrat Gaming!

Do you “HEART” Vegas Slots? 
Install Heart of Vegas Casino Slots NOW and find out why everyone LOVES Aristocrat slots games! 

***Heart of Vegas Slots – the BEST slots app for free slots of Vegas!***

Like Us on Facebook! https://www.facebook.com/HeartofVegas

This game is intended for an adult audience (21+) and does not offer ‘real money’ gambling’ or an opportunity to win real money or prizes. Practice at this game does not imply future success at ‘real money’ gambling",4.5,44812
Lightning Link Casino,com.productmadness.lightninglink,"Flip the switch and get charged up for an electrifying slots journey with Lightning Link Casino, the fabulous new slot game from Aristocrat!

The creators of Heart of Vegas and Cashman Casino bring you a thundering new free slots casino experience, straight to your phone. Begin your own slots adventure complete with exciting and challenging daily Missions, amazing Rewards, and an Upgradeable Lightning Bonus for free coins every three hours!

Download Lightning Link Casino in a flash to begin your journey and jolt your phone with the thunderous thrill of Las Vegas slots!

A stunning new slots game, Lightning Link Casino includes an assortment of fantastic new and classic Aristocrat slots for an electric free slots experience like no other:

- Watch the big wins erupt in Lightning Link: Tiki Fire
- Fall in love with the striking Lightning Link: Heart Throb
- Catch a ride with More Chilli and Whales of Cash in Cash Express: Gold Class
- Go back to the good ol' days with Buffalo Deluxe and Sun & Moon Deluxe
- Decipher the pyramid mysteries with the King of the Nile
- More world-class Aristocrat slots added regularly

Are you ready to bring the thunder with you wherever you go? Charge into Lightning Link Casino and claim your 10,000,000 free coins today!

This game is intended for a mature audience and does not offer ‘real money’ gambling or an opportunity to win real money or prizes. Practice at this game does not imply future success at ‘real money’ gambling.",4.5,3718
